hex,last_seen,alt_first,alt_last,baro_rate_med,gs_avg,lat_last,lon_last,track_last,flight,category,rssi_last,nac_p_last,dist_km,bearing,hdg_diff,phase,target_time,state
SYNARR0015,2026-06-01 07:16:13.555574890,18617.355868930612,16796.78692677955,-1782.5340320539985,322.73055620750364,40.817846007655,29.477352940511143,63.16640876847161,SYN0015,A3,-12.034282701973085,8.0,43.17594736732386,94.28269484330477,106.31480020911158,ARRIVAL,2026-06-01 07:20:55.555574890,SYNTHETIC
SYNARR0016,2026-06-01 07:18:27.642993196,23332.281490473022,22210.739927783565,-1781.4496331803807,225.91121478531127,40.864553482388615,29.15077410271637,292.3157525437961,SYN0016,A3,-17.392962186640553,8.0,29.79607768749908,225.70284255561677,159.5170290892352,ARRIVAL,2026-06-01 07:21:26.642993196,SYNTHETIC
SYNARR0017,2026-06-01 07:21:23.357799433,21896.548608184574,14687.84132974824,-1870.5665132550726,386.53828747117467,40.97573139754642,29.418315426066787,95.29621582303345,SYN0017,A3,-18.464684536629527,10.0,61.80437611243559,139.73538044810343,43.35675608236464,ARRIVAL,2026-06-01 07:23:51.357799433,SYNTHETIC
SYNARR0018,2026-06-01 07:21:18.576331793,23255.632845830216,12650.699351725976,-1071.4861026428991,269.95531537458504,40.858645952874596,29.31827027763242,328.78266613271126,SYN0018,A5,-17.53647758216773,8.0,33.18595567659281,124.33802154101714,94.14928875228199,ARRIVAL,2026-06-01 07:25:07.576331793,SYNTHETIC
SYNARR0019,2026-06-01 07:23:08.415688051,18666.524776202376,13431.987142369915,-3403.7006598617627,200.69427940888897,41.003858102762685,29.317398238031945,50.41994568821663,SYN0019,A3,-11.579298482277602,9.0,29.43833849791936,192.20602778005426,154.20189565586907,ARRIVAL,2026-06-01 07:25:21.415688051,SYNTHETIC
SYNARR0020,2026-06-01 07:24:27.415688051,15641.730026764124,16461.027067874245,-1562.4396753415058,237.29737742482186,40.864227686801016,29.459568630528207,243.97510120360903,SYN0020,A5,-16.697987044022685,10.0,16.79399767956022,277.8697947038133,89.29576123278159,ARRIVAL,2026-06-01 07:25:31.415688051,SYNTHETIC
SYNARR0021,2026-06-01 07:22:15.077334141,13708.066256034834,7077.313577971127,-863.137078917856,238.7372903593007,40.82974709117964,29.488721527458683,293.2105953711362,SYN0021,A3,-13.139501304940998,9.0,41.63700878614157,136.3924642852646,39.55966453650141,ARRIVAL,2026-06-01 07:26:02.077334141,SYNTHETIC
SYNARR0022,2026-06-01 07:24:55.621220697,17530.463548041567,14657.562811909209,-2476.6684589350284,303.130399119452,40.86209554789225,29.381935329217274,84.6922998296322,SYN0022,A4,-11.435903693442608,9.0,39.5320593464796,211.50701732010262,153.4277671628368,ARRIVAL,2026-06-01 07:26:12.621220697,SYNTHETIC
SYNARR0023,2026-06-01 07:25:38.343566437,20165.298860242667,12438.14420214876,-2027.883907073937,283.56896966722576,40.92682021028162,29.293175355788716,99.43465084436377,SYN0023,A2,-19.22255333074958,9.0,30.293602797794225,347.83294513254344,176.15473152207696,ARRIVAL,2026-06-01 07:28:37.343566437,SYNTHETIC
SYNARR0024,2026-06-01 07:24:01.343566437,20827.233653404954,21391.300051824182,-2251.7351503371724,279.79008194156444,40.852841489751924,29.28256154316074,347.2267990101126,SYN0024,A5,-12.34975594821957,9.0,14.20027292264794,187.91284108249823,117.75023961784969,ARRIVAL,2026-06-01 07:28:47.343566437,SYNTHETIC
SYNARR0025,2026-06-01 07:24:53.240547751,29748.92464971807,13303.30906478017,-2336.6076276465174,337.18211792894874,40.840407607477005,29.254536582889273,95.25513792461697,SYN0025,A3,-16.9233453362097,9.0,32.59859708332148,327.527127546316,21.957720076523373,ARRIVAL,2026-06-01 07:29:35.240547751,SYNTHETIC
SYNARR0026,2026-06-01 07:28:39.467470468,26423.973479629192,20671.550444478078,-1995.757203013824,320.39252167156224,41.058084565865684,29.244639611829065,154.7845379640172,SYN0026,A3,-17.83377635815957,9.0,28.60402428475724,285.7221447323137,155.2984873349408,ARRIVAL,2026-06-01 07:30:46.467470468,SYNTHETIC
SYNARR0027,2026-06-01 07:30:07.367848037,18151.63553463349,9585.03720887197,-943.5088297892972,318.96287223865716,40.89611916107919,29.256602736673774,155.7056135672518,SYN0027,A3,-13.110985475470278,8.0,3.3305136253159784,21.138725394053893,37.0056059290156,ARRIVAL,2026-06-01 07:34:07.367848037,SYNTHETIC
SYNARR0028,2026-06-01 07:31:12.701318985,23390.83380980383,16349.036667211169,-697.5679947074879,324.58970743972156,40.908227605955474,29.135901294100478,91.09250997468608,SYN0028,A3,-10.902033772667663,9.0,1.0,154.47559372893247,135.43996384240828,ARRIVAL,2026-06-01 07:34:27.701318985,SYNTHETIC
SYNARR0029,2026-06-01 07:33:50.205911965,20371.6870545987,15277.601055164916,-2001.5635350240887,336.9680800801343,40.816581122850366,29.130974434104175,279.2847911173526,SYN0029,A5,-17.049807912876044,10.0,41.30306757619539,251.39462683269173,75.62680876289201,ARRIVAL,2026-06-01 07:36:29.205911965,SYNTHETIC
SYNARR0030,2026-06-01 07:36:15.662768005,20862.54464783962,10523.81100854087,-656.9638715613179,173.52279949335343,40.90721088705062,29.411947937548923,277.8657635624959,SYN0030,A5,-14.311661946156809,10.0,1.0,355.21628848135197,62.008035711651736,ARRIVAL,2026-06-01 07:37:22.662768005,SYNTHETIC
SYNARR0031,2026-06-01 07:37:12.764170949,22741.302597661528,14709.584458547763,-1778.654113809225,278.1337048641323,40.87944215319647,29.27842915716809,136.19448512056283,SYN0031,A4,-17.101658861505086,8.0,34.1082105392252,165.01546481814452,97.9044991460155,ARRIVAL,2026-06-01 07:39:23.764170949,SYNTHETIC
SYNARR0032,2026-06-01 07:36:22.833275708,24476.684467901574,18850.0753473264,-747.7853839793514,169.18739613063156,40.983145520202534,29.47227379541785,300.64528478906414,SYN0032,A3,-14.457144142735721,10.0,20.43833884492351,33.402763485626195,110.83512217863701,ARRIVAL,2026-06-01 07:39:48.833275708,SYNTHETIC
SYNARR0033,2026-06-01 07:35:16.127104961,20642.966064463937,12704.833182853597,-1855.979189792095,302.1635956078677,40.86161708930172,29.344888403437583,76.70697638364086,SYN0033,A3,-13.781379693456595,10.0,56.1649321375982,202.3233028966324,87.78958748067758,ARRIVAL,2026-06-01 07:40:12.127104961,SYNTHETIC
SYNARR0034,2026-06-01 07:39:58.821216747,26255.406130937434,7232.149403320947,-1721.3653043723134,299.72202166653926,41.066509635918855,29.11407039287377,1.5500792403643127,SYN0034,A3,-13.896646112098201,8.0,20.130635816922485,45.56296516462571,149.43516391075752,ARRIVAL,2026-06-01 07:40:29.821216747,SYNTHETIC
SYNARR0035,2026-06-01 07:37:59.893994281,17432.247095430383,13929.748694090216,-1580.7153164142992,362.73193648738084,41.078899986275864,29.163009336526994,205.62025034006678,SYN0035,A3,-13.764536303572541,10.0,43.18968428503792,270.5470417005816,97.69653107705831,ARRIVAL,2026-06-01 07:41:42.893994281,SYNTHETIC
SYNARR0036,2026-06-01 07:38:10.367856987,22025.356249449072,10390.30762082995,107.31220762052116,371.2580635632672,40.82994931715304,29.182327917205203,357.8679980828563,SYN0036,A3,-18.64920207782476,9.0,22.06172317524417,182.76371908624003,169.0095435835911,ARRIVAL,2026-06-01 07:42:28.367856987,SYNTHETIC
SYNARR0037,2026-06-01 07:38:42.993408860,32390.69490638333,12630.63624534447,-1289.2286550931265,312.16650289514206,40.83222088688657,29.490294409755865,13.911951537678458,SYN0037,A3,-13.064595304132805,9.0,32.27496306972287,260.43529261582313,134.05865828217398,ARRIVAL,2026-06-01 07:43:28.993408860,SYNTHETIC
SYNARR0038,2026-06-01 07:42:34.791395102,22892.3189705011,13673.648921259515,-2224.3587179708784,269.978335356186,40.834597931433294,29.187481690460654,74.8793065350458,SYN0038,A3,-13.252496436197767,10.0,44.736730618401026,312.97025767626855,85.1221396701846,ARRIVAL,2026-06-01 07:44:58.791395102,SYNTHETIC
SYNARR0039,2026-06-01 07:45:18.576815691,27732.858026424692,7177.391135937931,-1218.6012778344852,329.10966675274426,40.985870776893094,29.30630227051522,186.8092712953503,SYN0039,A5,-13.174118777831168,9.0,20.748885673508397,226.4212861785998,76.7030058083857,ARRIVAL,2026-06-01 07:46:19.576815691,SYNTHETIC
SYNARR0040,2026-06-01 07:45:49.747695757,22366.080712692834,7537.3666427172875,-2017.0995222506049,268.3249417605412,40.836590689262884,29.47447077265608,291.5786651201534,SYN0040,A3,-19.259294472612936,9.0,49.931097689968084,220.47815853114537,37.625185047628065,ARRIVAL,2026-06-01 07:47:32.747695757,SYNTHETIC
SYNARR0041,2026-06-01 07:44:51.660030539,24323.108381319187,15928.2673421021,-2093.8501097407257,299.9164409133991,41.05571469537908,29.490877091965743,32.05512182701916,SYN0041,A5,-15.531611575858474,8.0,10.126042457870337,271.64530635826725,134.53665889334113,ARRIVAL,2026-06-01 07:49:10.660030539,SYNTHETIC
SYNARR0042,2026-06-01 07:44:53.660030539,21772.867222429235,11909.125215321279,-1254.8391840647332,359.1681790176461,41.02628145448137,29.194544174153418,142.28447535320197,SYN0042,A5,-15.909648679542702,10.0,35.89185685116758,303.28380052296023,102.2706226374321,ARRIVAL,2026-06-01 07:49:20.660030539,SYNTHETIC
SYNARR0043,2026-06-01 07:47:44.005820311,21318.369675343183,3741.0226327177315,-1781.3486473373084,266.5337192406346,41.04594265747141,29.119647057500018,268.9472882267591,SYN0043,A3,-19.13288516356801,10.0,48.45279445575706,312.859363059721,1.3902235968242849,ARRIVAL,2026-06-01 07:51:06.005820311,SYNTHETIC
SYNARR0044,2026-06-01 07:51:34.034609674,18882.07041309832,17139.37614643254,-1632.8544512929163,348.34071835455006,40.957818158065805,29.161440733015105,133.75555502629015,SYN0044,A5,-17.776320721031894,8.0,43.2007498358067,13.11487044583799,93.21425636152999,ARRIVAL,2026-06-01 07:52:37.034609674,SYNTHETIC
SYNARR0045,2026-06-01 07:52:05.741029693,23721.205435830212,15089.479021096959,-1791.6088668808245,340.64408212153813,41.09900316345575,29.125331391481023,67.98111137123003,SYN0045,A5,-15.590373682019633,10.0,68.3288975347082,200.22850684720416,74.9482985372524,ARRIVAL,2026-06-01 07:53:07.741029693,SYNTHETIC
SYNARR0046,2026-06-01 07:50:45.521944663,18593.85124325693,11144.500703854064,-1598.0501240367391,242.7124909721507,40.81325253088325,29.178049696436936,70.37849786277144,SYN0046,A3,-12.570936901419177,8.0,14.73121365378679,77.85695152711851,180.0,ARRIVAL,2026-06-01 07:53:24.521944663,SYNTHETIC
SYNARR0047,2026-06-01 07:51:06.264953759,24662.340945253716,8732.679155767035,-1545.0204615383104,358.43364769304407,40.920379489255836,29.327427885881495,147.61756328939794,SYN0047,A3,-17.62937923015337,9.0,2.417014973028242,309.724520681442,34.86106940533452,ARRIVAL,2026-06-01 07:54:14.264953759,SYNTHETIC
SYNARR0048,2026-06-01 07:55:58.063655989,26341.14801778364,17343.23158525735,-2962.180159623249,341.9139807222903,40.897181000681286,29.464979518518255,172.5901469301208,SYN0048,A5,-11.702500898750884,10.0,10.113297830097611,233.42316667321,47.93246001329731,ARRIVAL,2026-06-01 07:56:36.063655989,SYNTHETIC
SYNARR0049,2026-06-01 07:53:23.878620439,23466.12562894892,15397.402490241719,-1400.05639883428,306.11555324235945,41.084593649613794,29.314887553477735,310.253190413765,SYN0049,A3,-14.542017142605365,8.0,43.20885133096874,151.28009245167775,175.498482155285,ARRIVAL,2026-06-01 07:56:58.878620439,SYNTHETIC
SYNARR0050,2026-06-01 07:55:42.208867103,20855.005065777234,23530.409130736294,-2389.21165189818,254.26059251834087,40.97305828754928,29.350395822679634,231.21087068447767,SYN0050,A3,-12.395783148153825,9.0,39.95845868538757,67.71752212368646,180.0,ARRIVAL,2026-06-01 07:58:39.208867103,SYNTHETIC
SYNARR0051,2026-06-01 08:01:34.042919309,23815.862317234783,15680.75439489975,-2665.3794813356467,248.4476388854658,41.04185728963342,29.18074690064382,248.54470362558052,SYN0051,A3,-15.274440166631429,8.0,32.04513319294831,122.04850533113753,82.75085306371793,ARRIVAL,2026-06-01 08:02:07.042919309,SYNTHETIC
SYNARR0052,2026-06-01 08:01:39.960646257,20765.30777781435,15550.81256504806,-1835.0467463152095,267.74024538581864,40.851102358097556,29.420233448269542,353.8753817529265,SYN0052,A5,-15.008057745777766,10.0,7.540859017857402,253.35997003448082,88.39570885955446,ARRIVAL,2026-06-01 08:02:34.960646257,SYNTHETIC
SYNARR0053,2026-06-01 08:04:42.960646257,25742.188501860597,13332.288279565739,-1749.6113980113275,332.55566779751763,41.093590243170134,29.347115563402234,148.26363850835054,SYN0053,A3,-13.802806106203597,9.0,45.33734586658122,73.56943627618996,150.81176982766564,ARRIVAL,2026-06-01 08:07:14.960646257,SYNTHETIC
SYNARR0054,2026-06-01 08:03:39.960646257,14674.375663139506,17267.103468803165,-2216.1036987433686,242.66248995591613,40.949591864062896,29.44565473167709,145.20758516968618,SYN0054,A5,-10.720293918341758,9.0,5.505904446989192,33.68986032181419,3.645010152734489,ARRIVAL,2026-06-01 08:07:24.960646257,SYNTHETIC
SYNARR0055,2026-06-01 08:03:22.960646257,20657.570527525415,16500.340804992615,-1301.3808853992155,326.2507349171922,40.94810162288119,29.479537242802312,332.4049083812924,SYN0055,A5,-15.0818741858709,10.0,53.178991647538,319.69035296191834,26.940315774722194,ARRIVAL,2026-06-01 08:07:34.960646257,SYNTHETIC
SYNARR0056,2026-06-01 08:07:18.972256945,14036.752019504009,19006.90003426078,-2605.305099822544,225.49466826729645,41.09126541856372,29.239160310302637,88.51521132182111,SYN0056,A3,-14.71342461891709,9.0,87.1487684627973,275.11572584884203,105.96332995746441,ARRIVAL,2026-06-01 08:09:44.972256945,SYNTHETIC
SYNARR0057,2026-06-01 08:08:41.149427819,16019.75667909118,11914.708325450862,-2044.1662492635353,287.75588493366905,40.914219708365145,29.136231623414176,262.733488669032,SYN0057,A3,-13.980030364724705,10.0,37.32902293143101,71.92617503692773,180.0,ARRIVAL,2026-06-01 08:10:30.149427819,SYNTHETIC
SYNARR0058,2026-06-01 08:06:21.572654913,27455.448919255636,12258.370108224151,-2150.9244809598003,306.57886527444055,40.919257507366495,29.190371583166716,271.64632975852845,SYN0058,A3,-12.624848627022743,8.0,41.66216271315486,105.232155634797,98.21349559166302,ARRIVAL,2026-06-01 08:11:12.572654913,SYNTHETIC
SYNARR0059,2026-06-01 08:10:56.715065317,25580.739927886745,12083.58731635208,-1827.9523622036036,446.707808703535,40.97542581084148,29.275136626270335,35.203679080359514,SYN0059,A3,-19.281496645137658,8.0,20.14280462208881,349.9452637671189,125.04683958675773,ARRIVAL,2026-06-01 08:13:29.715065317,SYNTHETIC
SYNARR0060,2026-06-01 08:14:27.965044783,19122.07906686084,17163.206884715957,-1632.6814292116567,217.36106066877795,40.838415783164336,29.47827746072979,168.56330604969025,SYN0060,A5,-14.843125614780279,10.0,1.0,254.94641523328227,176.6894636282006,ARRIVAL,2026-06-01 08:16:22.965044783,SYNTHETIC
SYNARR0061,2026-06-01 08:14:51.664532960,15989.986175836411,19993.49776118693,-2404.7357697741268,388.320873989408,40.89632568792356,29.25132392894937,72.20248967575945,SYN0061,A3,-15.184084107939565,10.0,17.945612739395553,219.7879215169769,180.0,ARRIVAL,2026-06-01 08:17:20.664532960,SYNTHETIC
SYNARR0062,2026-06-01 08:19:15.123410192,10141.884648633395,12164.638027402798,-1365.430393526263,308.9905448392368,40.857962496733535,29.40830928546615,66.73509820889484,SYN0062,A3,-10.783150157624297,9.0,8.142095178025013,110.74625475268692,91.15757634258438,ARRIVAL,2026-06-01 08:19:48.123410192,SYNTHETIC
SYNARR0063,2026-06-01 08:19:07.856299499,19826.01796826946,12300.905088827634,-1762.1985789991802,324.6703150809578,40.83098504373211,29.316190676868302,166.97811976663544,SYN0063,A5,-15.064934195636589,9.0,1.0599084716996865,107.68505189994801,119.1581638133287,ARRIVAL,2026-06-01 08:20:58.856299499,SYNTHETIC
SYNARR0064,2026-06-01 08:18:44.958706908,31681.66004898961,15256.308895479197,-2935.1677519871464,307.10087480329224,41.059843381899306,29.17312350817239,104.19469470290339,SYN0064,A3,-15.31679465305669,8.0,64.44719883991299,14.228502728482969,180.0,ARRIVAL,2026-06-01 08:21:33.958706908,SYNTHETIC
SYNARR0065,2026-06-01 08:17:13.989183073,23739.53708585459,13016.953999948395,-2975.1548642382186,326.683609091714,40.976799349838245,29.22829364758138,286.5817611453135,SYN0065,A3,-10.37800011465298,10.0,35.45725036051546,262.2534720846953,43.89003624042858,ARRIVAL,2026-06-01 08:21:50.989183073,SYNTHETIC
SYNARR0066,2026-06-01 08:19:38.362750293,19761.71085580204,17808.21461255956,-1807.3915757575867,290.77889373827895,40.90760183745837,29.36127675400913,326.7377609005737,SYN0066,A3,-15.494235363991184,10.0,37.593751612279675,15.543081020478432,171.3790535276911,ARRIVAL,2026-06-01 08:23:27.362750293,SYNTHETIC
SYNARR0067,2026-06-01 08:21:57.224605352,23860.320838001226,4992.890837523813,-1932.5803906718124,387.2430108874475,40.92260081321001,29.369141357873957,288.9794179038116,SYN0067,A3,-18.191155696779095,8.0,23.81955269607501,1.748641599820453,69.0842233819371,ARRIVAL,2026-06-01 08:25:57.224605352,SYNTHETIC
SYNARR0068,2026-06-01 08:26:07.116692892,15756.166588022228,10693.179812332422,-1862.0520681447802,272.61173134651665,40.92945570110621,29.27390389872362,95.7711141437995,SYN0068,A3,-17.830838771942116,9.0,26.542578351131272,262.6182316299525,125.12361835515783,ARRIVAL,2026-06-01 08:29:04.116692892,SYNTHETIC
SYNARR0069,2026-06-01 08:28:26.257438208,20810.70654920946,10870.334664154218,-1816.7894739181309,367.93407433075487,40.98994475464341,29.191458241064847,98.68838172789901,SYN0069,A3,-19.048124616630258,9.0,49.291013644786666,341.5945525736851,107.86904762998628,ARRIVAL,2026-06-01 08:29:25.257438208,SYNTHETIC
SYNARR0070,2026-06-01 08:28:22.063416064,22397.909892062955,4718.575950455421,-1664.6640962938916,261.33797278721863,41.0780308174467,29.38876271180507,91.70220604228827,SYN0070,A3,-19.994318707410557,9.0,29.35325762609569,272.34109718183174,72.09941996493853,ARRIVAL,2026-06-01 08:30:37.063416064,SYNTHETIC
SYNARR0071,2026-06-01 08:26:13.994656216,21655.597392715805,10145.446222524784,-1231.4102340910201,296.3848892159228,41.079833885897095,29.16754921664509,48.61371458024499,SYN0071,A3,-15.680543389995181,10.0,40.61387876049466,169.7904686247763,70.84490361708625,ARRIVAL,2026-06-01 08:31:12.994656216,SYNTHETIC
SYNARR0072,2026-06-01 08:32:31.829645601,25163.224486760322,10339.375536616295,-2466.662940550535,235.68224686258685,40.9174475938592,29.47466787674605,339.767412517336,SYN0072,A5,-12.307574187017785,8.0,26.079914043099684,174.97628984191428,133.82071821268772,ARRIVAL,2026-06-01 08:33:12.829645601,SYNTHETIC
SYNARR0073,2026-06-01 08:29:01.279658076,23378.58090494421,13195.581381924678,-2503.1829557404767,327.3014232208512,40.89877873787933,29.17516143161459,144.73720733654497,SYN0073,A3,-12.665335572001641,8.0,23.156942185359057,157.00911215367793,169.77696640813411,ARRIVAL,2026-06-01 08:33:28.279658076,SYNTHETIC
SYNARR0074,2026-06-01 08:30:04.279658076,24673.304072431987,18451.863566641056,-2455.9943147324293,386.707557415592,40.93531395005557,29.14292494513301,80.88821083651455,SYN0074,A3,-19.678509121971498,8.0,1.86171668796276,116.87172015972011,113.51318984057484,ARRIVAL,2026-06-01 08:33:38.279658076,SYNTHETIC
SYNARR0075,2026-06-01 08:32:17.543644886,19246.510871076964,13019.757395237191,-1626.649999698776,295.35862921074875,40.97038026912855,29.29905908094615,304.80157818296766,SYN0075,A3,-14.30017096405967,10.0,1.0,187.81711710690246,123.50565793666082,ARRIVAL,2026-06-01 08:34:03.543644886,SYNTHETIC
SYNARR0076,2026-06-01 08:30:13.543644886,25591.261633642192,9876.745118915385,-1053.0315728121327,288.1868580777654,40.93854537343493,29.30781983924388,143.71030895680457,SYN0076,A3,-18.45716874586524,9.0,24.768761978671964,155.21434457080142,148.55870331455236,ARRIVAL,2026-06-01 08:34:13.543644886,SYNTHETIC
SYNARR0077,2026-06-01 08:30:31.520903825,28515.747790495967,13772.181835145884,-2058.8036629437065,233.1229822159244,40.99762602294501,29.3032771659113,12.642051999479968,SYN0077,A3,-10.589237152353027,10.0,31.129933839864655,215.3404368146789,71.419061349352,ARRIVAL,2026-06-01 08:34:46.520903825,SYNTHETIC
SYNARR0078,2026-06-01 08:34:39.672504397,18119.40192139435,18196.694485765398,-3301.019906495793,286.2424407868615,40.96631970701393,29.274666995735537,58.298965289867226,SYN0078,A3,-18.326350003558208,9.0,4.277399265824182,323.323228980394,156.98462542064615,ARRIVAL,2026-06-01 08:35:20.672504397,SYNTHETIC
SYNARR0079,2026-06-01 08:34:32.672504397,18449.217377141762,10096.16473554038,-2822.3957175662254,204.43234441670833,40.89621466400822,29.497925957131844,230.1301225282212,SYN0079,A5,-13.733607823025185,8.0,29.310502699307342,358.2033902365717,160.96715485298733,ARRIVAL,2026-06-01 08:35:30.672504397,SYNTHETIC
SYNARR0080,2026-06-01 08:35:37.778623776,27343.13734528093,10357.700464314206,-2299.822033677607,245.22732079687037,40.90371924172879,29.294512245068233,281.8458987018206,SYN0080,A3,-16.737616378359434,9.0,31.075051259810042,28.347584357850163,180.0,ARRIVAL,2026-06-01 08:39:06.778623776,SYNTHETIC
SYNARR0081,2026-06-01 08:34:28.931247093,21234.62405321976,16234.195837096893,-2134.6373324971287,313.60716276654813,40.91357783626792,29.29117863229593,75.93637985593665,SYN0081,A3,-13.584386740356479,8.0,1.0,138.4860501580829,101.19479047202088,ARRIVAL,2026-06-01 08:39:27.931247093,SYNTHETIC
SYNARR0082,2026-06-01 08:40:15.704994960,27615.285568266227,13113.855537076797,-2045.0331763528359,379.1407918644838,40.828391930474815,29.268706425085824,330.2624121358112,SYN0082,A5,-15.877414035359248,10.0,11.697506810409976,65.0542304760514,97.09590991659361,ARRIVAL,2026-06-01 08:40:51.704994960,SYNTHETIC
SYNARR0083,2026-06-01 08:37:36.755435051,20229.857152431265,16589.938762837897,-1776.8513262114498,468.5526516737702,40.84981878972419,29.126730301880585,306.3589632187792,SYN0083,A3,-12.403569476936052,10.0,38.14527787470937,126.76337061319214,158.44829357868727,ARRIVAL,2026-06-01 08:41:05.755435051,SYNTHETIC
SYNARR0084,2026-06-01 08:40:35.369121984,27820.182305082846,13945.412832818813,-1987.0477984934682,264.804894895746,41.01693414064361,29.33718265245985,305.4170714619891,SYN0084,A3,-17.69320874672142,10.0,37.74117458791488,103.49028667743228,160.95520844560693,ARRIVAL,2026-06-01 08:41:41.369121984,SYNTHETIC
